318.603,-0.460
318.606,-0.470
318.608,-0.475
318.611,-0.475
318.614,-0.495
318.617,-0.500
318.619,-0.525
318.622,-0.545
318.625,-0.535
318.628,-0.545
318.631,-0.545
318.633,-0.560
318.636,-0.540
318.639,-0.535
318.642,-0.535
318.644,-0.535
318.647,-0.535
318.650,-0.555
318.653,-0.545
318.656,-0.560
318.658,-0.565
318.661,-0.575
318.664,-0.575
318.667,-0.580
318.669,-0.585
318.672,-0.605
318.675,-0.615
318.678,-0.635
318.681,-0.670
318.683,-0.695
318.686,-0.690
318.689,-0.595
318.692,-0.365
318.694,-0.020
318.697,0.460
318.700,0.960
318.703,1.350
318.706,1.545
318.708,1.490
318.711,1.105
318.714,0.465
318.717,-0.175
318.719,-0.815
318.722,-1.455
318.725,-1.685
318.728,-1.485
318.731,-1.180
318.733,-0.935
318.736,-0.780
318.739,-0.715
318.742,-0.715
318.744,-0.720
318.747,-0.730
318.750,-0.730
318.753,-0.705
318.756,-0.695
318.758,-0.685
318.761,-0.700
318.764,-0.720
318.767,-0.720
318.769,-0.735
318.772,-0.745
318.775,-0.740
318.778,-0.725
318.781,-0.715
318.783,-0.715
318.786,-0.720
318.789,-0.710
318.792,-0.720
318.794,-0.720
318.797,-0.730
318.800,-0.720
318.803,-0.710
