288.136,-1.230
288.139,-1.170
288.142,-1.115
288.144,-1.090
288.147,-1.080
288.150,-1.080
288.153,-1.110
288.156,-1.105
288.158,-1.120
288.161,-1.115
288.164,-1.115
288.167,-1.115
288.169,-1.090
288.172,-1.065
288.175,-1.035
288.178,-0.985
288.181,-0.920
288.183,-0.850
288.186,-0.795
288.189,-0.765
288.192,-0.745
288.194,-0.775
288.197,-0.835
288.200,-0.915
288.203,-0.970
288.206,-0.980
288.208,-0.885
288.211,-0.735
288.214,-0.535
288.217,-0.305
288.219,-0.080
288.222,0.150
288.225,0.390
288.228,0.575
288.231,0.745
288.233,0.875
288.236,0.925
288.239,0.915
288.242,0.870
288.244,0.785
288.247,0.645
288.250,0.420
288.253,0.150
288.256,-0.140
288.258,-0.435
288.261,-0.690
288.264,-0.910
288.267,-1.085
288.269,-1.235
288.272,-1.330
288.275,-1.385
288.278,-1.420
288.281,-1.455
288.283,-1.470
288.286,-1.455
288.289,-1.450
288.292,-1.430
288.294,-1.425
288.297,-1.420
288.300,-1.400
288.303,-1.395
288.306,-1.395
288.308,-1.375
288.311,-1.370
288.314,-1.375
288.317,-1.385
288.319,-1.385
288.322,-1.375
288.325,-1.380
288.328,-1.375
288.331,-1.365
288.333,-1.360
288.336,-1.385
