320.486,-0.955
320.489,-0.990
320.492,-1.035
320.494,-1.080
320.497,-1.105
320.500,-1.150
320.503,-1.180
320.506,-1.215
320.508,-1.230
320.511,-1.265
320.514,-1.275
320.517,-1.260
320.519,-1.245
320.522,-1.245
320.525,-1.250
320.528,-1.265
320.531,-1.265
320.533,-1.265
320.536,-1.280
320.539,-1.320
320.542,-1.405
320.544,-1.500
320.547,-1.610
320.550,-1.765
320.553,-1.940
320.556,-2.105
320.558,-2.260
320.561,-2.395
320.564,-2.475
320.567,-2.520
320.569,-2.520
320.572,-2.505
320.575,-2.510
320.578,-2.540
320.581,-2.595
320.583,-2.635
320.586,-2.665
320.589,-2.705
320.592,-2.745
320.594,-2.765
320.597,-2.795
320.600,-2.790
320.603,-2.765
320.606,-2.675
320.608,-2.560
320.611,-2.415
320.614,-2.235
320.617,-2.080
320.619,-1.980
320.622,-1.945
320.625,-1.965
320.628,-2.015
320.631,-2.065
320.633,-2.055
320.636,-2.020
320.639,-1.970
320.642,-1.885
320.644,-1.810
320.647,-1.750
320.650,-1.680
320.653,-1.605
320.656,-1.550
320.658,-1.475
320.661,-1.405
320.664,-1.345
320.667,-1.285
320.669,-1.215
320.672,-1.140
320.675,-1.050
320.678,-0.955
320.681,-0.875
320.683,-0.815
320.686,-0.745
