1755.167,-0.175
1755.169,-0.165
1755.172,-0.170
1755.175,-0.180
1755.178,-0.195
1755.181,-0.220
1755.183,-0.240
1755.186,-0.240
1755.189,-0.250
1755.192,-0.265
1755.194,-0.290
1755.197,-0.325
1755.200,-0.335
1755.203,-0.360
1755.206,-0.355
1755.208,-0.375
1755.211,-0.400
1755.214,-0.415
1755.217,-0.440
1755.219,-0.425
1755.222,-0.420
1755.225,-0.430
1755.228,-0.450
1755.231,-0.470
1755.233,-0.460
1755.236,-0.455
1755.239,-0.460
1755.242,-0.455
1755.244,-0.460
1755.247,-0.470
1755.250,-0.465
1755.253,-0.465
1755.256,-0.455
1755.258,-0.460
1755.261,-0.475
1755.264,-0.475
1755.267,-0.470
1755.269,-0.455
1755.272,-0.425
1755.275,-0.415
1755.278,-0.420
1755.281,-0.440
1755.283,-0.425
1755.286,-0.430
1755.289,-0.400
1755.292,-0.385
1755.294,-0.390
1755.297,-0.390
1755.300,-0.390
1755.303,-0.380
1755.306,-0.365
1755.308,-0.360
1755.311,-0.370
1755.314,-0.345
1755.317,-0.325
1755.319,-0.315
1755.322,-0.280
1755.325,-0.275
1755.328,-0.295
1755.331,-0.300
1755.333,-0.300
1755.336,-0.280
1755.339,-0.270
1755.342,-0.270
1755.344,-0.280
1755.347,-0.300
1755.350,-0.310
1755.353,-0.315
1755.356,-0.300
1755.358,-0.305
1755.361,-0.320
1755.364,-0.330
1755.367,-0.340
