0.464,-0.650
0.467,-0.635
0.469,-0.630
0.472,-0.620
0.475,-0.605
0.478,-0.595
0.481,-0.605
0.483,-0.590
0.486,-0.590
0.489,-0.595
0.492,-0.605
0.494,-0.605
0.497,-0.625
0.500,-0.620
0.503,-0.595
0.506,-0.585
0.508,-0.580
0.511,-0.565
0.514,-0.555
0.517,-0.550
0.519,-0.545
0.522,-0.520
0.525,-0.505
0.528,-0.470
0.531,-0.435
0.533,-0.355
0.536,-0.280
0.539,-0.170
0.542,-0.050
0.544,0.065
0.547,0.240
0.550,0.410
0.553,0.615
0.556,0.810
0.558,0.980
0.561,1.115
0.564,1.230
0.567,1.335
0.569,1.445
0.572,1.500
0.575,1.455
0.578,1.240
0.581,0.855
0.583,0.405
0.586,-0.060
0.589,-0.450
0.592,-0.710
0.594,-0.840
0.597,-0.870
0.600,-0.820
0.603,-0.765
0.606,-0.730
0.608,-0.695
0.611,-0.670
0.614,-0.665
0.617,-0.665
0.619,-0.675
0.622,-0.690
0.625,-0.705
0.628,-0.720
0.631,-0.720
0.633,-0.725
0.636,-0.740
0.639,-0.725
0.642,-0.710
0.644,-0.710
0.647,-0.735
0.650,-0.725
0.653,-0.720
0.656,-0.730
0.658,-0.735
0.661,-0.750
0.664,-0.745
