1646.172,-0.475
1646.175,-0.485
1646.178,-0.505
1646.181,-0.505
1646.183,-0.510
1646.186,-0.500
1646.189,-0.500
1646.192,-0.480
1646.194,-0.475
1646.197,-0.460
1646.200,-0.460
1646.203,-0.455
1646.206,-0.455
1646.208,-0.465
1646.211,-0.465
1646.214,-0.460
1646.217,-0.455
1646.219,-0.440
1646.222,-0.410
1646.225,-0.405
1646.228,-0.370
1646.231,-0.335
1646.233,-0.290
1646.236,-0.240
1646.239,-0.165
1646.242,-0.075
1646.244,0.025
1646.247,0.165
1646.250,0.330
1646.253,0.535
1646.256,0.740
1646.258,0.925
1646.261,1.105
1646.264,1.255
1646.267,1.380
1646.269,1.520
1646.272,1.660
1646.275,1.765
1646.278,1.760
1646.281,1.615
1646.283,1.265
1646.286,0.820
1646.289,0.360
1646.292,-0.090
1646.294,-0.420
1646.297,-0.620
1646.300,-0.700
1646.303,-0.715
1646.306,-0.690
1646.308,-0.645
1646.311,-0.615
1646.314,-0.615
1646.317,-0.605
1646.319,-0.605
1646.322,-0.610
1646.325,-0.600
1646.328,-0.595
1646.331,-0.590
1646.333,-0.605
1646.336,-0.610
1646.339,-0.625
1646.342,-0.630
1646.344,-0.645
1646.347,-0.660
1646.350,-0.665
1646.353,-0.650
1646.356,-0.645
1646.358,-0.635
1646.361,-0.645
1646.364,-0.640
1646.367,-0.640
1646.369,-0.640
1646.372,-0.650
