1152.594,-0.015
1152.597,-0.015
1152.600,-0.005
1152.603,0.005
1152.606,0.010
1152.608,0.015
1152.611,-0.010
1152.614,-0.020
1152.617,-0.015
1152.619,0.005
1152.622,0.015
1152.625,0.010
1152.628,-0.010
1152.631,-0.010
1152.633,-0.005
1152.636,0.015
1152.639,0.015
1152.642,0.005
1152.644,0.000
1152.647,-0.010
1152.650,0.005
1152.653,0.010
1152.656,0.020
1152.658,0.010
1152.661,0.000
1152.664,0.000
1152.667,0.015
1152.669,0.025
1152.672,0.035
1152.675,0.030
1152.678,0.010
1152.681,0.010
1152.683,0.005
1152.686,0.005
1152.689,0.020
1152.692,0.020
1152.694,0.010
1152.697,0.005
1152.700,0.010
1152.703,0.025
1152.706,0.045
1152.708,0.030
1152.711,0.005
1152.714,-0.005
1152.717,0.000
1152.719,0.020
1152.722,0.035
1152.725,0.035
1152.728,0.030
1152.731,0.025
1152.733,0.020
1152.736,0.035
1152.739,0.050
1152.742,0.035
1152.744,0.025
1152.747,0.030
1152.750,0.035
1152.753,0.055
1152.756,0.060
1152.758,0.055
1152.761,0.035
1152.764,0.040
1152.767,0.050
1152.769,0.075
1152.772,0.075
1152.775,0.070
1152.778,0.065
1152.781,0.070
1152.783,0.080
1152.786,0.110
1152.789,0.120
1152.792,0.110
1152.794,0.135
