629.003,-0.045
629.006,-0.070
629.008,-0.065
629.011,-0.065
629.014,-0.075
629.017,-0.075
629.019,-0.070
629.022,-0.080
629.025,-0.070
629.028,-0.045
629.031,-0.030
629.033,-0.025
629.036,-0.015
629.039,-0.015
629.042,0.010
629.044,0.020
629.047,0.025
629.050,0.020
629.053,0.010
629.056,0.000
629.058,0.010
629.061,0.025
629.064,0.025
629.067,0.020
629.069,0.010
629.072,0.020
629.075,0.015
629.078,0.025
629.081,0.050
629.083,0.040
629.086,0.035
629.089,0.015
629.092,0.035
629.094,0.030
629.097,0.055
629.100,0.045
629.103,0.040
629.106,0.025
629.108,0.030
629.111,0.045
629.114,0.045
629.117,0.050
629.119,0.035
629.122,0.035
629.125,0.045
629.128,0.055
629.131,0.060
629.133,0.050
629.136,0.030
629.139,0.030
629.142,0.035
629.144,0.045
629.147,0.055
629.150,0.025
629.153,0.015
629.156,-0.005
629.158,0.000
629.161,-0.005
629.164,-0.005
629.167,-0.020
629.169,-0.025
629.172,-0.040
629.175,-0.030
629.178,-0.030
629.181,-0.025
629.183,-0.045
629.186,-0.075
629.189,-0.080
629.192,-0.085
629.194,-0.080
629.197,-0.090
629.200,-0.105
629.203,-0.130
