706.497,-0.245
706.500,-0.220
706.503,-0.225
706.506,-0.250
706.508,-0.235
706.511,-0.215
706.514,-0.185
706.517,-0.190
706.519,-0.190
706.522,-0.225
706.525,-0.215
706.528,-0.220
706.531,-0.200
706.533,-0.210
706.536,-0.215
706.539,-0.220
706.542,-0.225
706.544,-0.225
706.547,-0.195
706.550,-0.195
706.553,-0.185
706.556,-0.195
706.558,-0.200
706.561,-0.190
706.564,-0.195
706.567,-0.200
706.569,-0.240
706.572,-0.275
706.575,-0.325
706.578,-0.340
706.581,-0.325
706.583,-0.260
706.586,-0.145
706.589,0.040
706.592,0.255
706.594,0.465
706.597,0.550
706.600,0.455
706.603,0.200
706.606,-0.095
706.608,-0.300
706.611,-0.365
706.614,-0.350
706.617,-0.295
706.619,-0.240
706.622,-0.215
706.625,-0.205
706.628,-0.215
706.631,-0.210
706.633,-0.225
706.636,-0.235
706.639,-0.250
706.642,-0.240
706.644,-0.235
706.647,-0.230
706.650,-0.225
706.653,-0.225
706.656,-0.225
706.658,-0.215
706.661,-0.200
706.664,-0.205
706.667,-0.205
706.669,-0.210
706.672,-0.230
706.675,-0.220
706.678,-0.205
706.681,-0.175
706.683,-0.185
706.686,-0.210
706.689,-0.225
706.692,-0.230
706.694,-0.215
706.697,-0.205
