1075.725,-0.350
1075.728,-0.335
1075.731,-0.330
1075.733,-0.350
1075.736,-0.345
1075.739,-0.340
1075.742,-0.330
1075.744,-0.305
1075.747,-0.305
1075.750,-0.330
1075.753,-0.335
1075.756,-0.340
1075.758,-0.305
1075.761,-0.300
1075.764,-0.305
1075.767,-0.315
1075.769,-0.335
1075.772,-0.345
1075.775,-0.315
1075.778,-0.295
1075.781,-0.310
1075.783,-0.325
1075.786,-0.325
1075.789,-0.325
1075.792,-0.300
1075.794,-0.295
1075.797,-0.290
1075.800,-0.305
1075.803,-0.310
1075.806,-0.310
1075.808,-0.295
1075.811,-0.285
1075.814,-0.275
1075.817,-0.290
1075.819,-0.295
1075.822,-0.305
1075.825,-0.285
1075.828,-0.275
1075.831,-0.275
1075.833,-0.280
1075.836,-0.290
1075.839,-0.285
1075.842,-0.280
1075.844,-0.260
1075.847,-0.260
1075.850,-0.260
1075.853,-0.260
1075.856,-0.275
1075.858,-0.270
1075.861,-0.250
1075.864,-0.260
1075.867,-0.270
1075.869,-0.275
1075.872,-0.275
1075.875,-0.265
1075.878,-0.255
1075.881,-0.240
1075.883,-0.245
1075.886,-0.265
1075.889,-0.250
1075.892,-0.240
1075.894,-0.230
1075.897,-0.245
1075.900,-0.245
1075.903,-0.235
1075.906,-0.245
1075.908,-0.230
1075.911,-0.220
1075.914,-0.220
1075.917,-0.225
1075.919,-0.225
1075.922,-0.225
1075.925,-0.200
