800.061,-0.125
800.064,-0.135
800.067,-0.120
800.069,-0.120
800.072,-0.125
800.075,-0.130
800.078,-0.125
800.081,-0.135
800.083,-0.105
800.086,-0.130
800.089,-0.150
800.092,-0.140
800.094,-0.130
800.097,-0.095
800.100,-0.105
800.103,-0.100
800.106,-0.115
800.108,-0.145
800.111,-0.130
800.114,-0.120
800.117,-0.110
800.119,-0.110
800.122,-0.110
800.125,-0.110
800.128,-0.105
800.131,-0.090
800.133,-0.105
800.136,-0.120
800.139,-0.170
800.142,-0.190
800.144,-0.180
800.147,-0.120
800.150,0.015
800.153,0.225
800.156,0.455
800.158,0.665
800.161,0.805
800.164,0.835
800.167,0.705
800.169,0.380
800.172,0.005
800.175,-0.260
800.178,-0.360
800.181,-0.325
800.183,-0.265
800.186,-0.210
800.189,-0.200
800.192,-0.190
800.194,-0.190
800.197,-0.205
800.200,-0.205
800.203,-0.205
800.206,-0.175
800.208,-0.165
800.211,-0.155
800.214,-0.150
800.217,-0.140
800.219,-0.135
800.222,-0.130
800.225,-0.135
800.228,-0.135
800.231,-0.120
800.233,-0.110
800.236,-0.115
800.239,-0.155
800.242,-0.135
800.244,-0.135
800.247,-0.115
800.250,-0.105
800.253,-0.115
800.256,-0.120
800.258,-0.130
800.261,-0.125
