1657.136,0.005
1657.139,0.000
1657.142,0.010
1657.144,0.025
1657.147,0.025
1657.150,0.030
1657.153,0.040
1657.156,0.060
1657.158,0.070
1657.161,0.090
1657.164,0.110
1657.167,0.125
1657.169,0.135
1657.172,0.165
1657.175,0.185
1657.178,0.245
1657.181,0.265
1657.183,0.295
1657.186,0.320
1657.189,0.360
1657.192,0.435
1657.194,0.500
1657.197,0.540
1657.200,0.585
1657.203,0.615
1657.206,0.655
1657.208,0.685
1657.211,0.735
1657.214,0.745
1657.217,0.755
1657.219,0.760
1657.222,0.815
1657.225,0.850
1657.228,0.905
1657.231,0.925
1657.233,0.930
1657.236,0.905
1657.239,0.890
1657.242,0.870
1657.244,0.845
1657.247,0.820
1657.250,0.770
1657.253,0.710
1657.256,0.640
1657.258,0.590
1657.261,0.505
1657.264,0.415
1657.267,0.325
1657.269,0.245
1657.272,0.200
1657.275,0.165
1657.278,0.165
1657.281,0.145
1657.283,0.110
1657.286,0.090
1657.289,0.095
1657.292,0.130
1657.294,0.125
1657.297,0.155
1657.300,0.165
1657.303,0.170
1657.306,0.150
1657.308,0.125
1657.311,0.090
1657.314,0.050
1657.317,0.005
1657.319,-0.050
1657.322,-0.065
1657.325,-0.065
1657.328,-0.075
1657.331,-0.070
1657.333,-0.095
1657.336,-0.105
