1658.261,0.005
1658.264,-0.010
1658.267,-0.005
1658.269,-0.005
1658.272,0.000
1658.275,-0.005
1658.278,0.025
1658.281,0.025
1658.283,0.025
1658.286,0.045
1658.289,0.055
1658.292,0.085
1658.294,0.105
1658.297,0.110
1658.300,0.120
1658.303,0.145
1658.306,0.170
1658.308,0.210
1658.311,0.235
1658.314,0.265
1658.317,0.305
1658.319,0.335
1658.322,0.410
1658.325,0.470
1658.328,0.545
1658.331,0.605
1658.333,0.630
1658.336,0.665
1658.339,0.700
1658.342,0.740
1658.344,0.745
1658.347,0.775
1658.350,0.795
1658.353,0.835
1658.356,0.875
1658.358,0.905
1658.361,0.925
1658.364,0.920
1658.367,0.890
1658.369,0.860
1658.372,0.825
1658.375,0.810
1658.378,0.770
1658.381,0.710
1658.383,0.630
1658.386,0.545
1658.389,0.480
1658.392,0.395
1658.394,0.305
1658.397,0.225
1658.400,0.165
1658.403,0.150
1658.406,0.150
1658.408,0.145
1658.411,0.125
1658.414,0.120
1658.417,0.135
1658.419,0.155
1658.422,0.180
1658.425,0.210
1658.428,0.220
1658.431,0.185
1658.433,0.140
1658.436,0.080
1658.439,0.050
1658.442,0.020
1658.444,-0.005
1658.447,-0.045
1658.450,-0.060
1658.453,-0.055
1658.456,-0.055
1658.458,-0.050
1658.461,-0.070
