252.269,-0.070
252.272,-0.075
252.275,-0.060
252.278,-0.050
252.281,-0.045
252.283,-0.020
252.286,0.015
252.289,0.025
252.292,0.015
252.294,0.015
252.297,0.035
252.300,0.030
252.303,0.050
252.306,0.060
252.308,0.065
252.311,0.060
252.314,0.060
252.317,0.075
252.319,0.095
252.322,0.075
252.325,0.080
252.328,0.065
252.331,0.060
252.333,0.070
252.336,0.085
252.339,0.080
252.342,0.065
252.344,0.070
252.347,0.070
252.350,0.075
252.353,0.075
252.356,0.080
252.358,0.035
252.361,0.030
252.364,0.010
252.367,0.005
252.369,-0.005
252.372,-0.015
252.375,-0.040
252.378,-0.070
252.381,-0.080
252.383,-0.085
252.386,-0.090
252.389,-0.095
252.392,-0.130
252.394,-0.135
252.397,-0.145
252.400,-0.150
252.403,-0.145
252.406,-0.160
252.408,-0.175
252.411,-0.190
252.414,-0.195
252.417,-0.185
252.419,-0.190
252.422,-0.210
252.425,-0.235
252.428,-0.275
252.431,-0.315
252.433,-0.360
252.436,-0.415
252.439,-0.495
252.442,-0.555
252.444,-0.600
252.447,-0.645
252.450,-0.660
252.453,-0.665
252.456,-0.690
252.458,-0.710
252.461,-0.720
252.464,-0.735
252.467,-0.730
252.469,-0.725
