242.161,0.300
242.164,0.275
242.167,0.260
242.169,0.275
242.172,0.300
242.175,0.295
242.178,0.295
242.181,0.285
242.183,0.275
242.186,0.300
242.189,0.315
242.192,0.325
242.194,0.295
242.197,0.315
242.200,0.300
242.203,0.315
242.206,0.335
242.208,0.350
242.211,0.330
242.214,0.325
242.217,0.330
242.219,0.345
242.222,0.370
242.225,0.370
242.228,0.350
242.231,0.360
242.233,0.360
242.236,0.380
242.239,0.400
242.242,0.410
242.244,0.375
242.247,0.390
242.250,0.385
242.253,0.385
242.256,0.410
242.258,0.415
242.261,0.420
242.264,0.385
242.267,0.395
242.269,0.400
242.272,0.425
242.275,0.415
242.278,0.405
242.281,0.405
242.283,0.400
242.286,0.405
242.289,0.410
242.292,0.410
242.294,0.395
242.297,0.395
242.300,0.395
242.303,0.390
242.306,0.405
242.308,0.400
242.311,0.385
242.314,0.365
242.317,0.360
242.319,0.375
242.322,0.390
242.325,0.385
242.328,0.395
242.331,0.385
242.333,0.370
242.336,0.375
242.339,0.370
242.342,0.365
242.344,0.340
242.347,0.330
242.350,0.320
242.353,0.315
242.356,0.295
242.358,0.285
242.361,0.275
