1639.203,-0.050
1639.206,-0.040
1639.208,-0.060
1639.211,-0.060
1639.214,-0.055
1639.217,-0.040
1639.219,-0.035
1639.222,-0.035
1639.225,-0.040
1639.228,-0.050
1639.231,-0.065
1639.233,-0.050
1639.236,-0.030
1639.239,-0.025
1639.242,-0.045
1639.244,-0.065
1639.247,-0.040
1639.250,-0.040
1639.253,-0.030
1639.256,-0.035
1639.258,-0.050
1639.261,-0.060
1639.264,-0.045
1639.267,-0.045
1639.269,-0.040
1639.272,-0.030
1639.275,-0.045
1639.278,-0.060
1639.281,-0.040
1639.283,-0.030
1639.286,-0.010
1639.289,-0.030
1639.292,-0.020
1639.294,-0.035
1639.297,-0.035
1639.300,-0.015
1639.303,-0.015
1639.306,-0.005
1639.308,-0.030
1639.311,-0.020
1639.314,-0.025
1639.317,-0.020
1639.319,-0.005
1639.322,-0.020
1639.325,-0.050
1639.328,-0.055
1639.331,-0.040
1639.333,-0.025
1639.336,-0.015
1639.339,-0.015
1639.342,-0.040
1639.344,-0.030
1639.347,-0.025
1639.350,-0.020
1639.353,-0.020
1639.356,-0.015
1639.358,-0.025
1639.361,-0.030
1639.364,-0.020
1639.367,-0.010
1639.369,-0.010
1639.372,-0.020
1639.375,-0.025
1639.378,-0.025
1639.381,-0.025
1639.383,-0.020
1639.386,-0.015
1639.389,-0.020
1639.392,-0.030
1639.394,-0.030
1639.397,-0.030
1639.400,-0.015
1639.403,-0.005
