9.753,-0.175
9.756,-0.205
9.758,-0.195
9.761,-0.200
9.764,-0.220
9.767,-0.235
9.769,-0.250
9.772,-0.230
9.775,-0.230
9.778,-0.210
9.781,-0.220
9.783,-0.230
9.786,-0.260
9.789,-0.260
9.792,-0.255
9.794,-0.260
9.797,-0.265
9.800,-0.260
9.803,-0.260
9.806,-0.260
9.808,-0.225
9.811,-0.220
9.814,-0.210
9.817,-0.220
9.819,-0.240
9.822,-0.240
9.825,-0.205
9.828,-0.165
9.831,-0.135
9.833,-0.065
9.836,0.025
9.839,0.135
9.842,0.325
9.844,0.550
9.847,0.765
9.850,0.990
9.853,1.200
9.856,1.365
9.858,1.420
9.861,1.365
9.864,1.145
9.867,0.755
9.869,0.335
9.872,-0.065
9.875,-0.370
9.878,-0.530
9.881,-0.565
9.883,-0.530
9.886,-0.495
9.889,-0.495
9.892,-0.500
9.894,-0.515
9.897,-0.540
9.900,-0.575
9.903,-0.630
9.906,-0.665
9.908,-0.670
9.911,-0.650
9.914,-0.640
9.917,-0.635
9.919,-0.650
9.922,-0.655
9.925,-0.665
9.928,-0.675
9.931,-0.670
9.933,-0.640
9.936,-0.605
9.939,-0.550
9.942,-0.470
9.944,-0.405
9.947,-0.340
9.950,-0.275
9.953,-0.215
