799.736,0.120
799.739,0.100
799.742,0.070
799.744,0.070
799.747,0.045
799.750,0.025
799.753,0.000
799.756,-0.020
799.758,-0.040
799.761,-0.065
799.764,-0.075
799.767,-0.080
799.769,-0.075
799.772,-0.080
799.775,-0.100
799.778,-0.095
799.781,-0.115
799.783,-0.120
799.786,-0.125
799.789,-0.140
799.792,-0.140
799.794,-0.135
799.797,-0.140
799.800,-0.130
799.803,-0.125
799.806,-0.120
799.808,-0.120
799.811,-0.120
799.814,-0.125
799.817,-0.130
799.819,-0.130
799.822,-0.140
799.825,-0.140
799.828,-0.140
799.831,-0.130
799.833,-0.115
799.836,-0.105
799.839,-0.105
799.842,-0.105
799.844,-0.100
799.847,-0.115
799.850,-0.125
799.853,-0.130
799.856,-0.120
799.858,-0.115
799.861,-0.115
799.864,-0.115
799.867,-0.110
799.869,-0.095
799.872,-0.095
799.875,-0.110
799.878,-0.105
799.881,-0.110
799.883,-0.120
799.886,-0.130
799.889,-0.130
799.892,-0.140
799.894,-0.135
799.897,-0.135
799.900,-0.135
799.903,-0.145
799.906,-0.145
799.908,-0.140
799.911,-0.145
799.914,-0.140
799.917,-0.155
799.919,-0.165
799.922,-0.190
799.925,-0.185
799.928,-0.180
799.931,-0.195
799.933,-0.175
799.936,-0.185
