9.208,-0.350
9.211,-0.340
9.214,-0.320
9.217,-0.325
9.219,-0.335
9.222,-0.345
9.225,-0.345
9.228,-0.340
9.231,-0.330
9.233,-0.305
9.236,-0.315
9.239,-0.330
9.242,-0.330
9.244,-0.310
9.247,-0.315
9.250,-0.310
9.253,-0.325
9.256,-0.355
9.258,-0.350
9.261,-0.305
9.264,-0.220
9.267,-0.110
9.269,0.020
9.272,0.120
9.275,0.200
9.278,0.285
9.281,0.345
9.283,0.395
9.286,0.430
9.289,0.495
9.292,0.565
9.294,0.655
9.297,0.740
9.300,0.805
9.303,0.820
9.306,0.795
9.308,0.755
9.311,0.730
9.314,0.700
9.317,0.650
9.319,0.560
9.322,0.445
9.325,0.365
9.328,0.295
9.331,0.210
9.333,0.110
9.336,0.005
9.339,-0.150
9.342,-0.305
9.344,-0.450
9.347,-0.555
9.350,-0.660
9.353,-0.770
9.356,-0.870
9.358,-0.925
9.361,-0.950
9.364,-0.970
9.367,-0.960
9.369,-0.975
9.372,-0.975
9.375,-0.950
9.378,-0.940
9.381,-0.915
9.383,-0.895
9.386,-0.860
9.389,-0.840
9.392,-0.820
9.394,-0.775
9.397,-0.750
9.400,-0.720
9.403,-0.725
9.406,-0.705
9.408,-0.685
