1072.089,-0.435
1072.092,-0.430
1072.094,-0.410
1072.097,-0.405
1072.100,-0.400
1072.103,-0.440
1072.106,-0.425
1072.108,-0.395
1072.111,-0.370
1072.114,-0.360
1072.117,-0.365
1072.119,-0.385
1072.122,-0.390
1072.125,-0.390
1072.128,-0.365
1072.131,-0.335
1072.133,-0.325
1072.136,-0.350
1072.139,-0.350
1072.142,-0.350
1072.144,-0.330
1072.147,-0.310
1072.150,-0.315
1072.153,-0.330
1072.156,-0.335
1072.158,-0.355
1072.161,-0.355
1072.164,-0.315
1072.167,-0.255
1072.169,-0.180
1072.172,-0.085
1072.175,0.085
1072.178,0.300
1072.181,0.560
1072.183,0.795
1072.186,1.035
1072.189,1.250
1072.192,1.400
1072.194,1.380
1072.197,1.135
1072.200,0.785
1072.203,0.390
1072.206,0.040
1072.208,-0.175
1072.211,-0.250
1072.214,-0.275
1072.217,-0.285
1072.219,-0.320
1072.222,-0.345
1072.225,-0.325
1072.228,-0.305
1072.231,-0.270
1072.233,-0.285
1072.236,-0.310
1072.239,-0.355
1072.242,-0.345
1072.244,-0.330
1072.247,-0.325
1072.250,-0.335
1072.253,-0.345
1072.256,-0.345
1072.258,-0.345
1072.261,-0.340
1072.264,-0.325
1072.267,-0.315
1072.269,-0.320
1072.272,-0.335
1072.275,-0.350
1072.278,-0.330
1072.281,-0.320
1072.283,-0.325
1072.286,-0.330
1072.289,-0.345
