2.133,-0.220
2.136,-0.220
2.139,-0.230
2.142,-0.215
2.144,-0.200
2.147,-0.190
2.150,-0.205
2.153,-0.210
2.156,-0.205
2.158,-0.185
2.161,-0.150
2.164,-0.140
2.167,-0.125
2.169,-0.125
2.172,-0.070
2.175,-0.005
2.178,0.050
2.181,0.130
2.183,0.175
2.186,0.220
2.189,0.230
2.192,0.220
2.194,0.185
2.197,0.120
2.200,0.015
2.203,-0.050
2.206,-0.050
2.208,0.015
2.211,0.120
2.214,0.240
2.217,0.380
2.219,0.490
2.222,0.590
2.225,0.685
2.228,0.745
2.231,0.750
2.233,0.680
2.236,0.565
2.239,0.455
2.242,0.375
2.244,0.290
2.247,0.210
2.250,0.120
2.253,0.005
2.256,-0.110
2.258,-0.200
2.261,-0.275
2.264,-0.350
2.267,-0.420
2.269,-0.455
2.272,-0.480
2.275,-0.475
2.278,-0.435
2.281,-0.400
2.283,-0.370
2.286,-0.340
2.289,-0.325
2.292,-0.305
2.294,-0.270
2.297,-0.260
2.300,-0.255
2.303,-0.260
2.306,-0.280
2.308,-0.255
2.311,-0.250
2.314,-0.245
2.317,-0.240
2.319,-0.250
2.322,-0.250
2.325,-0.240
2.328,-0.225
2.331,-0.215
2.333,-0.235
