1269.556,-0.140
1269.558,-0.160
1269.561,-0.190
1269.564,-0.195
1269.567,-0.190
1269.569,-0.195
1269.572,-0.215
1269.575,-0.225
1269.578,-0.240
1269.581,-0.235
1269.583,-0.225
1269.586,-0.210
1269.589,-0.225
1269.592,-0.235
1269.594,-0.235
1269.597,-0.240
1269.600,-0.235
1269.603,-0.220
1269.606,-0.215
1269.608,-0.220
1269.611,-0.230
1269.614,-0.225
1269.617,-0.205
1269.619,-0.185
1269.622,-0.180
1269.625,-0.180
1269.628,-0.195
1269.631,-0.185
1269.633,-0.155
1269.636,-0.100
1269.639,-0.050
1269.642,0.045
1269.644,0.270
1269.647,0.640
1269.650,1.090
1269.653,1.500
1269.656,1.780
1269.658,1.900
1269.661,1.870
1269.664,1.630
1269.667,1.095
1269.669,0.455
1269.672,-0.185
1269.675,-0.490
1269.678,-0.415
1269.681,-0.345
1269.683,-0.370
1269.686,-0.460
1269.689,-0.530
1269.692,-0.555
1269.694,-0.565
1269.697,-0.540
1269.700,-0.525
1269.703,-0.515
1269.706,-0.495
1269.708,-0.460
1269.711,-0.400
1269.714,-0.330
1269.717,-0.275
1269.719,-0.225
1269.722,-0.230
1269.725,-0.235
1269.728,-0.245
1269.731,-0.235
1269.733,-0.225
1269.736,-0.220
1269.739,-0.220
1269.742,-0.220
1269.744,-0.230
1269.747,-0.235
1269.750,-0.200
1269.753,-0.200
1269.756,-0.205
